image_path,lanna_text,thai_translation,reading,font,font_size
images/lanna_02137_PayapLanna-Bold.jpg,ᨴ,ทะ (ท),ทะ,PayapLanna-Bold,80
images/lanna_02138_PayapLanna-Regular.jpg,ᨴ,ทะ (ท),ทะ,PayapLanna-Regular,65
images/lanna_02139_NotoSansTaiTham.jpg,ᨴ,ทะ (ท),ทะ,NotoSansTaiTham,67
images/lanna_02140_LNTilok.jpg,ᨴ,ทะ (ท),ทะ,LNTilok,58
images/lanna_02141_LN-TILOK-6.10.jpg,ᨴ,ทะ (ท),ทะ,LN-TILOK-6.10,76
images/lanna_02142_PayapLanna-Bold.jpg,ᨴ,ทะ (ท),ทะ,PayapLanna-Bold,61
images/lanna_02143_PayapLanna-Regular.jpg,ᨴ,ทะ (ท),ทะ,PayapLanna-Regular,63
images/lanna_02144_NotoSansTaiTham.jpg,ᨴ,ทะ (ท),ทะ,NotoSansTaiTham,85
images/lanna_02145_LNTilok.jpg,ᨴ,ทะ (ท),ทะ,LNTilok,79
images/lanna_02146_LN-TILOK-6.10.jpg,ᨴ,ทะ (ท),ทะ,LN-TILOK-6.10,58
images/lanna_02147_PayapLanna-Bold.jpg,ᨴ,ทะ (ท),ทะ,PayapLanna-Bold,60
images/lanna_02148_PayapLanna-Regular.jpg,ᨴ,ทะ (ท),ทะ,PayapLanna-Regular,65
images/lanna_02149_NotoSansTaiTham.jpg,ᨴ,ทะ (ท),ทะ,NotoSansTaiTham,83
images/lanna_02150_LNTilok.jpg,ᨴ,ทะ (ท),ทะ,LNTilok,72
images/lanna_02151_LN-TILOK-6.10.jpg,ᨴ,ทะ (ท),ทะ,LN-TILOK-6.10,62
images/lanna_02152_PayapLanna-Bold.jpg,ᨴ,ทะ (ท),ทะ,PayapLanna-Bold,60
images/lanna_02153_PayapLanna-Regular.jpg,ᨴ,ทะ (ท),ทะ,PayapLanna-Regular,65
images/lanna_02154_NotoSansTaiTham.jpg,ᨴ,ทะ (ท),ทะ,NotoSansTaiTham,67
images/lanna_02155_LNTilok.jpg,ᨴ,ทะ (ท),ทะ,LNTilok,79
images/lanna_02156_LN-TILOK-6.10.jpg,ᨴ,ทะ (ท),ทะ,LN-TILOK-6.10,65
images/lanna_02157_PayapLanna-Bold.jpg,ᨴ,ทะ (ท),ทะ,PayapLanna-Bold,70
images/lanna_02158_PayapLanna-Regular.jpg,ᨴ,ทะ (ท),ทะ,PayapLanna-Regular,61
images/lanna_02159_NotoSansTaiTham.jpg,ᨴ,ทะ (ท),ทะ,NotoSansTaiTham,84
images/lanna_02160_LNTilok.jpg,ᨵ,ธะ (ธ),ธะ,LNTilok,79
images/lanna_02161_LN-TILOK-6.10.jpg,ᨵ,ธะ (ธ),ธะ,LN-TILOK-6.10,61
images/lanna_02162_PayapLanna-Bold.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Bold,64
images/lanna_02163_PayapLanna-Regular.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Regular,77
images/lanna_02164_NotoSansTaiTham.jpg,ᨵ,ธะ (ธ),ธะ,NotoSansTaiTham,77
images/lanna_02165_LNTilok.jpg,ᨵ,ธะ (ธ),ธะ,LNTilok,83
images/lanna_02166_LN-TILOK-6.10.jpg,ᨵ,ธะ (ธ),ธะ,LN-TILOK-6.10,67
images/lanna_02167_PayapLanna-Bold.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Bold,62
images/lanna_02168_PayapLanna-Regular.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Regular,80
images/lanna_02169_NotoSansTaiTham.jpg,ᨵ,ธะ (ธ),ธะ,NotoSansTaiTham,63
images/lanna_02170_LNTilok.jpg,ᨵ,ธะ (ธ),ธะ,LNTilok,64
images/lanna_02171_LN-TILOK-6.10.jpg,ᨵ,ธะ (ธ),ธะ,LN-TILOK-6.10,65
images/lanna_02172_PayapLanna-Bold.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Bold,73
images/lanna_02173_PayapLanna-Regular.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Regular,73
images/lanna_02174_NotoSansTaiTham.jpg,ᨵ,ธะ (ธ),ธะ,NotoSansTaiTham,65
images/lanna_02175_LNTilok.jpg,ᨵ,ธะ (ธ),ธะ,LNTilok,66
images/lanna_02176_LN-TILOK-6.10.jpg,ᨵ,ธะ (ธ),ธะ,LN-TILOK-6.10,84
images/lanna_02177_PayapLanna-Bold.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Bold,84
images/lanna_02178_PayapLanna-Regular.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Regular,71
images/lanna_02179_NotoSansTaiTham.jpg,ᨵ,ธะ (ธ),ธะ,NotoSansTaiTham,62
images/lanna_02180_LNTilok.jpg,ᨵ,ธะ (ธ),ธะ,LNTilok,67
images/lanna_02181_LN-TILOK-6.10.jpg,ᨵ,ธะ (ธ),ธะ,LN-TILOK-6.10,70
images/lanna_02182_PayapLanna-Bold.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Bold,85
images/lanna_02183_PayapLanna-Regular.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Regular,67
images/lanna_02184_NotoSansTaiTham.jpg,ᨵ,ธะ (ธ),ธะ,NotoSansTaiTham,80
images/lanna_02185_LNTilok.jpg,ᨵ,ธะ (ธ),ธะ,LNTilok,71
images/lanna_02186_LN-TILOK-6.10.jpg,ᨵ,ธะ (ธ),ธะ,LN-TILOK-6.10,85
images/lanna_02187_PayapLanna-Bold.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Bold,64
images/lanna_02188_PayapLanna-Regular.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Regular,70
images/lanna_02189_NotoSansTaiTham.jpg,ᨵ,ธะ (ธ),ธะ,NotoSansTaiTham,68
images/lanna_02190_LNTilok.jpg,ᨵ,ธะ (ธ),ธะ,LNTilok,64
images/lanna_02191_LN-TILOK-6.10.jpg,ᨵ,ธะ (ธ),ธะ,LN-TILOK-6.10,62
images/lanna_02192_PayapLanna-Bold.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Bold,62
images/lanna_02193_PayapLanna-Regular.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Regular,75
images/lanna_02194_NotoSansTaiTham.jpg,ᨵ,ธะ (ธ),ธะ,NotoSansTaiTham,75
images/lanna_02195_LNTilok.jpg,ᨵ,ธะ (ธ),ธะ,LNTilok,64
images/lanna_02196_LN-TILOK-6.10.jpg,ᨵ,ธะ (ธ),ธะ,LN-TILOK-6.10,66
images/lanna_02197_PayapLanna-Bold.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Bold,73
images/lanna_02198_PayapLanna-Regular.jpg,ᨵ,ธะ (ธ),ธะ,PayapLanna-Regular,61
images/lanna_02199_NotoSansTaiTham.jpg,ᨵ,ธะ (ธ),ธะ,NotoSansTaiTham,62
images/lanna_02200_LNTilok.jpg,ᨶ,นะ (น),นะ,LNTilok,68
images/lanna_02201_LN-TILOK-6.10.jpg,ᨶ,นะ (น),นะ,LN-TILOK-6.10,76
images/lanna_02202_PayapLanna-Bold.jpg,ᨶ,นะ (น),นะ,PayapLanna-Bold,59
images/lanna_02203_PayapLanna-Regular.jpg,ᨶ,นะ (น),นะ,PayapLanna-Regular,76
images/lanna_02204_NotoSansTaiTham.jpg,ᨶ,นะ (น),นะ,NotoSansTaiTham,82
images/lanna_02205_LNTilok.jpg,ᨶ,นะ (น),นะ,LNTilok,65
images/lanna_02206_LN-TILOK-6.10.jpg,ᨶ,นะ (น),นะ,LN-TILOK-6.10,65
images/lanna_02207_PayapLanna-Bold.jpg,ᨶ,นะ (น),นะ,PayapLanna-Bold,66
images/lanna_02208_PayapLanna-Regular.jpg,ᨶ,นะ (น),นะ,PayapLanna-Regular,73
images/lanna_02209_NotoSansTaiTham.jpg,ᨶ,นะ (น),นะ,NotoSansTaiTham,78
images/lanna_02210_LNTilok.jpg,ᨶ,นะ (น),นะ,LNTilok,59
images/lanna_02211_LN-TILOK-6.10.jpg,ᨶ,นะ (น),นะ,LN-TILOK-6.10,69
images/lanna_02212_PayapLanna-Bold.jpg,ᨶ,นะ (น),นะ,PayapLanna-Bold,58
images/lanna_02213_PayapLanna-Regular.jpg,ᨶ,นะ (น),นะ,PayapLanna-Regular,64
images/lanna_02214_NotoSansTaiTham.jpg,ᨶ,นะ (น),นะ,NotoSansTaiTham,67
images/lanna_02215_LNTilok.jpg,ᨶ,นะ (น),นะ,LNTilok,63
images/lanna_02216_LN-TILOK-6.10.jpg,ᨶ,นะ (น),นะ,LN-TILOK-6.10,64
images/lanna_02217_PayapLanna-Bold.jpg,ᨶ,นะ (น),นะ,PayapLanna-Bold,59
images/lanna_02218_PayapLanna-Regular.jpg,ᨶ,นะ (น),นะ,PayapLanna-Regular,63
images/lanna_02219_NotoSansTaiTham.jpg,ᨶ,นะ (น),นะ,NotoSansTaiTham,69
images/lanna_02220_LNTilok.jpg,ᨶ,นะ (น),นะ,LNTilok,63
images/lanna_02221_LN-TILOK-6.10.jpg,ᨶ,นะ (น),นะ,LN-TILOK-6.10,76
images/lanna_02222_PayapLanna-Bold.jpg,ᨶ,นะ (น),นะ,PayapLanna-Bold,58
images/lanna_02223_PayapLanna-Regular.jpg,ᨶ,นะ (น),นะ,PayapLanna-Regular,85
images/lanna_02224_NotoSansTaiTham.jpg,ᨶ,นะ (น),นะ,NotoSansTaiTham,66
images/lanna_02225_LNTilok.jpg,ᨶ,นะ (น),นะ,LNTilok,84
images/lanna_02226_LN-TILOK-6.10.jpg,ᨶ,นะ (น),นะ,LN-TILOK-6.10,64
images/lanna_02227_PayapLanna-Bold.jpg,ᨶ,นะ (น),นะ,PayapLanna-Bold,70
images/lanna_02228_PayapLanna-Regular.jpg,ᨶ,นะ (น),นะ,PayapLanna-Regular,80
images/lanna_02229_NotoSansTaiTham.jpg,ᨶ,นะ (น),นะ,NotoSansTaiTham,83
images/lanna_02230_LNTilok.jpg,ᨶ,นะ (น),นะ,LNTilok,60
images/lanna_02231_LN-TILOK-6.10.jpg,ᨶ,นะ (น),นะ,LN-TILOK-6.10,65
images/lanna_02232_PayapLanna-Bold.jpg,ᨶ,นะ (น),นะ,PayapLanna-Bold,71
images/lanna_02233_PayapLanna-Regular.jpg,ᨶ,นะ (น),นะ,PayapLanna-Regular,63
images/lanna_02234_NotoSansTaiTham.jpg,ᨶ,นะ (น),นะ,NotoSansTaiTham,72
images/lanna_02235_LNTilok.jpg,ᨶ,นะ (น),นะ,LNTilok,80
images/lanna_02236_LN-TILOK-6.10.jpg,ᨶ,นะ (น),นะ,LN-TILOK-6.10,66
images/lanna_02237_PayapLanna-Bold.jpg,ᨶ,นะ (น),นะ,PayapLanna-Bold,83
images/lanna_02238_PayapLanna-Regular.jpg,ᨶ,นะ (น),นะ,PayapLanna-Regular,62
images/lanna_02239_NotoSansTaiTham.jpg,ᨶ,นะ (น),นะ,NotoSansTaiTham,63
images/lanna_02240_LNTilok.jpg,ᨷ,บะ (บ),บะ,LNTilok,77
images/lanna_02241_LN-TILOK-6.10.jpg,ᨷ,บะ (บ),บะ,LN-TILOK-6.10,76
images/lanna_02242_PayapLanna-Bold.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Bold,62
images/lanna_02243_PayapLanna-Regular.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Regular,58
images/lanna_02244_NotoSansTaiTham.jpg,ᨷ,บะ (บ),บะ,NotoSansTaiTham,66
images/lanna_02245_LNTilok.jpg,ᨷ,บะ (บ),บะ,LNTilok,61
images/lanna_02246_LN-TILOK-6.10.jpg,ᨷ,บะ (บ),บะ,LN-TILOK-6.10,59
images/lanna_02247_PayapLanna-Bold.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Bold,76
images/lanna_02248_PayapLanna-Regular.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Regular,72
images/lanna_02249_NotoSansTaiTham.jpg,ᨷ,บะ (บ),บะ,NotoSansTaiTham,77
images/lanna_02250_LNTilok.jpg,ᨷ,บะ (บ),บะ,LNTilok,67
images/lanna_02251_LN-TILOK-6.10.jpg,ᨷ,บะ (บ),บะ,LN-TILOK-6.10,64
images/lanna_02252_PayapLanna-Bold.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Bold,68
images/lanna_02253_PayapLanna-Regular.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Regular,66
images/lanna_02254_NotoSansTaiTham.jpg,ᨷ,บะ (บ),บะ,NotoSansTaiTham,84
images/lanna_02255_LNTilok.jpg,ᨷ,บะ (บ),บะ,LNTilok,81
images/lanna_02256_LN-TILOK-6.10.jpg,ᨷ,บะ (บ),บะ,LN-TILOK-6.10,67
images/lanna_02257_PayapLanna-Bold.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Bold,76
images/lanna_02258_PayapLanna-Regular.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Regular,83
images/lanna_02259_NotoSansTaiTham.jpg,ᨷ,บะ (บ),บะ,NotoSansTaiTham,78
images/lanna_02260_LNTilok.jpg,ᨷ,บะ (บ),บะ,LNTilok,58
images/lanna_02261_LN-TILOK-6.10.jpg,ᨷ,บะ (บ),บะ,LN-TILOK-6.10,70
images/lanna_02262_PayapLanna-Bold.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Bold,73
images/lanna_02263_PayapLanna-Regular.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Regular,58
images/lanna_02264_NotoSansTaiTham.jpg,ᨷ,บะ (บ),บะ,NotoSansTaiTham,80
images/lanna_02265_LNTilok.jpg,ᨷ,บะ (บ),บะ,LNTilok,72
images/lanna_02266_LN-TILOK-6.10.jpg,ᨷ,บะ (บ),บะ,LN-TILOK-6.10,69
images/lanna_02267_PayapLanna-Bold.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Bold,59
images/lanna_02268_PayapLanna-Regular.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Regular,69
images/lanna_02269_NotoSansTaiTham.jpg,ᨷ,บะ (บ),บะ,NotoSansTaiTham,81
images/lanna_02270_LNTilok.jpg,ᨷ,บะ (บ),บะ,LNTilok,85
images/lanna_02271_LN-TILOK-6.10.jpg,ᨷ,บะ (บ),บะ,LN-TILOK-6.10,66
images/lanna_02272_PayapLanna-Bold.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Bold,60
images/lanna_02273_PayapLanna-Regular.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Regular,75
images/lanna_02274_NotoSansTaiTham.jpg,ᨷ,บะ (บ),บะ,NotoSansTaiTham,70
images/lanna_02275_LNTilok.jpg,ᨷ,บะ (บ),บะ,LNTilok,77
images/lanna_02276_LN-TILOK-6.10.jpg,ᨷ,บะ (บ),บะ,LN-TILOK-6.10,64
images/lanna_02277_PayapLanna-Bold.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Bold,70
images/lanna_02278_PayapLanna-Regular.jpg,ᨷ,บะ (บ),บะ,PayapLanna-Regular,77
images/lanna_02279_NotoSansTaiTham.jpg,ᨷ,บะ (บ),บะ,NotoSansTaiTham,76
images/lanna_02280_LNTilok.jpg,ᨸ,ปะ (ป),ปะ,LNTilok,84
images/lanna_02281_LN-TILOK-6.10.jpg,ᨸ,ปะ (ป),ปะ,LN-TILOK-6.10,76
images/lanna_02282_PayapLanna-Bold.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Bold,61
images/lanna_02283_PayapLanna-Regular.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Regular,73
images/lanna_02284_NotoSansTaiTham.jpg,ᨸ,ปะ (ป),ปะ,NotoSansTaiTham,71
images/lanna_02285_LNTilok.jpg,ᨸ,ปะ (ป),ปะ,LNTilok,78
images/lanna_02286_LN-TILOK-6.10.jpg,ᨸ,ปะ (ป),ปะ,LN-TILOK-6.10,59
images/lanna_02287_PayapLanna-Bold.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Bold,69
images/lanna_02288_PayapLanna-Regular.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Regular,76
images/lanna_02289_NotoSansTaiTham.jpg,ᨸ,ปะ (ป),ปะ,NotoSansTaiTham,68
images/lanna_02290_LNTilok.jpg,ᨸ,ปะ (ป),ปะ,LNTilok,78
images/lanna_02291_LN-TILOK-6.10.jpg,ᨸ,ปะ (ป),ปะ,LN-TILOK-6.10,73
images/lanna_02292_PayapLanna-Bold.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Bold,64
images/lanna_02293_PayapLanna-Regular.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Regular,82
images/lanna_02294_NotoSansTaiTham.jpg,ᨸ,ปะ (ป),ปะ,NotoSansTaiTham,68
images/lanna_02295_LNTilok.jpg,ᨸ,ปะ (ป),ปะ,LNTilok,60
images/lanna_02296_LN-TILOK-6.10.jpg,ᨸ,ปะ (ป),ปะ,LN-TILOK-6.10,66
images/lanna_02297_PayapLanna-Bold.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Bold,59
images/lanna_02298_PayapLanna-Regular.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Regular,82
images/lanna_02299_NotoSansTaiTham.jpg,ᨸ,ปะ (ป),ปะ,NotoSansTaiTham,85
images/lanna_02300_LNTilok.jpg,ᨸ,ปะ (ป),ปะ,LNTilok,78
images/lanna_02301_LN-TILOK-6.10.jpg,ᨸ,ปะ (ป),ปะ,LN-TILOK-6.10,62
images/lanna_02302_PayapLanna-Bold.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Bold,78
images/lanna_02303_PayapLanna-Regular.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Regular,79
images/lanna_02304_NotoSansTaiTham.jpg,ᨸ,ปะ (ป),ปะ,NotoSansTaiTham,69
images/lanna_02305_LNTilok.jpg,ᨸ,ปะ (ป),ปะ,LNTilok,68
images/lanna_02306_LN-TILOK-6.10.jpg,ᨸ,ปะ (ป),ปะ,LN-TILOK-6.10,69
images/lanna_02307_PayapLanna-Bold.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Bold,70
images/lanna_02308_PayapLanna-Regular.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Regular,66
images/lanna_02309_NotoSansTaiTham.jpg,ᨸ,ปะ (ป),ปะ,NotoSansTaiTham,64
images/lanna_02310_LNTilok.jpg,ᨸ,ปะ (ป),ปะ,LNTilok,59
images/lanna_02311_LN-TILOK-6.10.jpg,ᨸ,ปะ (ป),ปะ,LN-TILOK-6.10,79
images/lanna_02312_PayapLanna-Bold.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Bold,60
images/lanna_02313_PayapLanna-Regular.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Regular,60
images/lanna_02314_NotoSansTaiTham.jpg,ᨸ,ปะ (ป),ปะ,NotoSansTaiTham,72
images/lanna_02315_LNTilok.jpg,ᨸ,ปะ (ป),ปะ,LNTilok,78
images/lanna_02316_LN-TILOK-6.10.jpg,ᨸ,ปะ (ป),ปะ,LN-TILOK-6.10,79
images/lanna_02317_PayapLanna-Bold.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Bold,82
images/lanna_02318_PayapLanna-Regular.jpg,ᨸ,ปะ (ป),ปะ,PayapLanna-Regular,62
images/lanna_02319_NotoSansTaiTham.jpg,ᨸ,ปะ (ป),ปะ,NotoSansTaiTham,80
images/lanna_02320_LNTilok.jpg,ᨹ,ผะ (ผ),ผะ,LNTilok,69
images/lanna_02321_LN-TILOK-6.10.jpg,ᨹ,ผะ (ผ),ผะ,LN-TILOK-6.10,81
images/lanna_02322_PayapLanna-Bold.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Bold,70
images/lanna_02323_PayapLanna-Regular.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Regular,85
images/lanna_02324_NotoSansTaiTham.jpg,ᨹ,ผะ (ผ),ผะ,NotoSansTaiTham,62
images/lanna_02325_LNTilok.jpg,ᨹ,ผะ (ผ),ผะ,LNTilok,74
images/lanna_02326_LN-TILOK-6.10.jpg,ᨹ,ผะ (ผ),ผะ,LN-TILOK-6.10,65
images/lanna_02327_PayapLanna-Bold.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Bold,79
images/lanna_02328_PayapLanna-Regular.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Regular,59
images/lanna_02329_NotoSansTaiTham.jpg,ᨹ,ผะ (ผ),ผะ,NotoSansTaiTham,63
images/lanna_02330_LNTilok.jpg,ᨹ,ผะ (ผ),ผะ,LNTilok,65
images/lanna_02331_LN-TILOK-6.10.jpg,ᨹ,ผะ (ผ),ผะ,LN-TILOK-6.10,79
images/lanna_02332_PayapLanna-Bold.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Bold,59
images/lanna_02333_PayapLanna-Regular.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Regular,84
images/lanna_02334_NotoSansTaiTham.jpg,ᨹ,ผะ (ผ),ผะ,NotoSansTaiTham,65
images/lanna_02335_LNTilok.jpg,ᨹ,ผะ (ผ),ผะ,LNTilok,65
images/lanna_02336_LN-TILOK-6.10.jpg,ᨹ,ผะ (ผ),ผะ,LN-TILOK-6.10,70
images/lanna_02337_PayapLanna-Bold.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Bold,81
images/lanna_02338_PayapLanna-Regular.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Regular,82
images/lanna_02339_NotoSansTaiTham.jpg,ᨹ,ผะ (ผ),ผะ,NotoSansTaiTham,72
images/lanna_02340_LNTilok.jpg,ᨹ,ผะ (ผ),ผะ,LNTilok,77
images/lanna_02341_LN-TILOK-6.10.jpg,ᨹ,ผะ (ผ),ผะ,LN-TILOK-6.10,81
images/lanna_02342_PayapLanna-Bold.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Bold,78
images/lanna_02343_PayapLanna-Regular.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Regular,82
images/lanna_02344_NotoSansTaiTham.jpg,ᨹ,ผะ (ผ),ผะ,NotoSansTaiTham,66
images/lanna_02345_LNTilok.jpg,ᨹ,ผะ (ผ),ผะ,LNTilok,67
images/lanna_02346_LN-TILOK-6.10.jpg,ᨹ,ผะ (ผ),ผะ,LN-TILOK-6.10,65
images/lanna_02347_PayapLanna-Bold.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Bold,81
images/lanna_02348_PayapLanna-Regular.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Regular,61
images/lanna_02349_NotoSansTaiTham.jpg,ᨹ,ผะ (ผ),ผะ,NotoSansTaiTham,81
images/lanna_02350_LNTilok.jpg,ᨹ,ผะ (ผ),ผะ,LNTilok,64
images/lanna_02351_LN-TILOK-6.10.jpg,ᨹ,ผะ (ผ),ผะ,LN-TILOK-6.10,82
images/lanna_02352_PayapLanna-Bold.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Bold,73
images/lanna_02353_PayapLanna-Regular.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Regular,81
images/lanna_02354_NotoSansTaiTham.jpg,ᨹ,ผะ (ผ),ผะ,NotoSansTaiTham,69
images/lanna_02355_LNTilok.jpg,ᨹ,ผะ (ผ),ผะ,LNTilok,72
images/lanna_02356_LN-TILOK-6.10.jpg,ᨹ,ผะ (ผ),ผะ,LN-TILOK-6.10,74
images/lanna_02357_PayapLanna-Bold.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Bold,83
images/lanna_02358_PayapLanna-Regular.jpg,ᨹ,ผะ (ผ),ผะ,PayapLanna-Regular,82
images/lanna_02359_NotoSansTaiTham.jpg,ᨹ,ผะ (ผ),ผะ,NotoSansTaiTham,79
images/lanna_02360_LNTilok.jpg,ᨺ,ฝะ (ฝ),ฝะ,LNTilok,78
images/lanna_02361_LN-TILOK-6.10.jpg,ᨺ,ฝะ (ฝ),ฝะ,LN-TILOK-6.10,71
images/lanna_02362_PayapLanna-Bold.jpg,ᨺ,ฝะ (ฝ),ฝะ,PayapLanna-Bold,61
images/lanna_02363_PayapLanna-Regular.jpg,ᨺ,ฝะ (ฝ),ฝะ,PayapLanna-Regular,59
images/lanna_02364_NotoSansTaiTham.jpg,ᨺ,ฝะ (ฝ),ฝะ,NotoSansTaiTham,77
images/lanna_02365_LNTilok.jpg,ᨺ,ฝะ (ฝ),ฝะ,LNTilok,81
images/lanna_02366_LN-TILOK-6.10.jpg,ᨺ,ฝะ (ฝ),ฝะ,LN-TILOK-6.10,78
images/lanna_02367_PayapLanna-Bold.jpg,ᨺ,ฝะ (ฝ),ฝะ,PayapLanna-Bold,68
images/lanna_02368_PayapLanna-Regular.jpg,ᨺ,ฝะ (ฝ),ฝะ,PayapLanna-Regular,63
images/lanna_02369_NotoSansTaiTham.jpg,ᨺ,ฝะ (ฝ),ฝะ,NotoSansTaiTham,60
images/lanna_02370_LNTilok.jpg,ᨺ,ฝะ (ฝ),ฝะ,LNTilok,80
images/lanna_02371_LN-TILOK-6.10.jpg,ᨺ,ฝะ (ฝ),ฝะ,LN-TILOK-6.10,73
images/lanna_02372_PayapLanna-Bold.jpg,ᨺ,ฝะ (ฝ),ฝะ,PayapLanna-Bold,66
images/lanna_02373_PayapLanna-Regular.jpg,ᨺ,ฝะ (ฝ),ฝะ,PayapLanna-Regular,64
images/lanna_02374_NotoSansTaiTham.jpg,ᨺ,ฝะ (ฝ),ฝะ,NotoSansTaiTham,76
images/lanna_02375_LNTilok.jpg,ᨺ,ฝะ (ฝ),ฝะ,LNTilok,83
images/lanna_02376_LN-TILOK-6.10.jpg,ᨺ,ฝะ (ฝ),ฝะ,LN-TILOK-6.10,74
images/lanna_02377_PayapLanna-Bold.jpg,ᨺ,ฝะ (ฝ),ฝะ,PayapLanna-Bold,63
images/lanna_02378_PayapLanna-Regular.jpg,ᨺ,ฝะ (ฝ),ฝะ,PayapLanna-Regular,82
images/lanna_02379_NotoSansTaiTham.jpg,ᨺ,ฝะ (ฝ),ฝะ,NotoSansTaiTham,70
images/lanna_02380_LNTilok.jpg,ᨺ,ฝะ (ฝ),ฝะ,LNTilok,71
images/lanna_02381_LN-TILOK-6.10.jpg,ᨺ,ฝะ (ฝ),ฝะ,LN-TILOK-6.10,78
images/lanna_02382_PayapLanna-Bold.jpg,ᨺ,ฝะ (ฝ),ฝะ,PayapLanna-Bold,60
images/lanna_02383_PayapLanna-Regular.jpg,ᨺ,ฝะ (ฝ),ฝะ,PayapLanna-Regular,68
images/lanna_02384_NotoSansTaiTham.jpg,ᨺ,ฝะ (ฝ),ฝะ,NotoSansTaiTham,71
images/lanna_02385_LNTilok.jpg,ᨺ,ฝะ (ฝ),ฝะ,LNTilok,71
images/lanna_02386_LN-TILOK-6.10.jpg,ᨺ,ฝะ (ฝ),ฝะ,LN-TILOK-6.10,60
images/lanna_02387_PayapLanna-Bold.jpg,ᨺ,ฝะ (ฝ),ฝะ,PayapLanna-Bold,58
images/lanna_02388_PayapLanna-Regular.jpg,ᨺ,ฝะ (ฝ),ฝะ,PayapLanna-Regular,66
images/lanna_02389_NotoSansTaiTham.jpg,ᨺ,ฝะ (ฝ),ฝะ,NotoSansTaiTham,63
images/lanna_02390_LNTilok.jpg,ᨺ,ฝะ (ฝ),ฝะ,LNTilok,65
images/lanna_02391_LN-TILOK-6.10.jpg,ᨺ,ฝะ (ฝ),ฝะ,LN-TILOK-6.10,58
images/lanna_02392_PayapLanna-Bold.jpg,ᨺ,ฝะ (ฝ),ฝะ,PayapLanna-Bold,73
